TEAM_ID,TEAM_NAME,FAMILY,FGA,FGM,SHARE,RANK
1610612765,Detroit Pistons,Tip-ins,184,83,2.506811989100817,8
1610612765,Detroit Pistons,Turnarounds/fades,340,161,4.632152588555858,18
1610612766,Charlotte Hornets,Dunks,471,415,6.459133296763577,11
1610612766,Charlotte Hornets,Floaters,723,330,9.914975315414152,8
1610612766,Charlotte Hornets,Hooks,182,93,2.4958859023587494,14
1610612766,Charlotte Hornets,Layups,1502,816,20.597915523861765,28
1610612766,Charlotte Hornets,Pull-ups,1064,395,14.591332967635765,10
1610612766,Charlotte Hornets,Running jumpers,265,108,3.6341195831047726,4
1610612766,Charlotte Hornets,Standard jumpers,2292,888,31.43170597915524,9
1610612766,Charlotte Hornets,Step-backs,373,137,5.115194733955019,14
1610612766,Charlotte Hornets,Tip-ins,128,71,1.755348326933626,26
1610612766,Charlotte Hornets,Turnarounds/fades,292,104,4.004388370817334,23
