season,season_type,GAME_ID,PLAYER_ID,PLAYER_NAME,GAME_DATE,MATCHUP,WL,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,MIN,h1_PTS,h1_FGM,h1_FGA,h1_FG3M,h1_FG3A,h1_FTM,h1_FTA,h1_MIN,h1_played,h2_PTS,h2_FGM,h2_FGA,h2_FG3M,h2_FG3A,h2_FTM,h2_FTA,h2_MIN,h2_played,ot_PTS,ot_FGM,ot_FGA,ot_FG3M,ot_FG3A,ot_FTM,ot_FTA,ot_MIN,ot_played,q1_PTS,q1_FGM,q1_FGA,q1_FG3M,q1_FG3A,q1_FTM,q1_FTA,q1_MIN,q1_played,q2_PTS,q2_FGM,q2_FGA,q2_FG3M,q2_FG3A,q2_FTM,q2_FTA,q2_MIN,q2_played,q3_PTS,q3_FGM,q3_FGA,q3_FG3M,q3_FG3A,q3_FTM,q3_FTA,q3_MIN,q3_played,q4_PTS,q4_FGM,q4_FGA,q4_FG3M,q4_FG3A,q4_FTM,q4_FTA,q4_MIN,q4_played
2003-04,Regular Season,0020300352,383,Kendall Gill,2003-12-17T00:00:00,CHI @ DET,L,12,4,14,0,1,4,4,32.56666666666667,10.0,3.0,10.0,0.0,1.0,4.0,4.0,22.183333333333334,True,2.0,1.0,4.0,0.0,0.0,0.0,0.0,10.383333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,3.0,6.0,0.0,1.0,2.0,2.0,12.0,True,2.0,0.0,4.0,0.0,0.0,2.0,2.0,10.183333333333334,True,2.0,1.0,4.0,0.0,0.0,0.0,0.0,8.05,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,True
2003-04,Regular Season,0020300352,2550,Kirk Hinrich,2003-12-17T00:00:00,CHI @ DET,L,6,2,9,1,5,1,2,37.068333333333335,2.0,1.0,6.0,0.0,3.0,0.0,0.0,17.618333333333332,True,4.0,1.0,3.0,1.0,2.0,1.0,2.0,19.45,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,3.0,0.0,1.0,0.0,0.0,6.6,True,2.0,1.0,3.0,0.0,2.0,0.0,0.0,11.018333333333333,True,3.0,1.0,3.0,1.0,2.0,0.0,0.0,9.683333333333334,True,1.0,0.0,0.0,0.0,0.0,1.0,2.0,9.766666666666667,True
2003-04,Regular Season,0020300352,2033,Marcus Fizer,2003-12-17T00:00:00,CHI @ DET,L,4,2,7,0,0,0,0,17.216666666666665,2.0,1.0,3.0,0.0,0.0,0.0,0.0,8.733333333333333,True,2.0,1.0,4.0,0.0,0.0,0.0,0.0,8.483333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7333333333333334,True,2.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,True,2.0,1.0,3.0,0.0,0.0,0.0,0.0,5.166666666666667,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.316666666666667,True
2003-04,Regular Season,0020300352,2423,Chris Jefferies,2003-12-17T00:00:00,CHI @ DET,L,0,0,1,0,1,0,0,6.183333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.183333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.2333333333333334,True
2003-04,Regular Season,0020300352,2669,Linton Johnson,2003-12-17T00:00:00,CHI @ DET,L,0,0,1,0,0,0,0,5.631666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816666666666667,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.65,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816666666666667,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.95,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,True
2003-04,Regular Season,0020300343,2550,Kirk Hinrich,2003-12-16T00:00:00,CHI vs. ORL,W,21,7,11,5,8,2,2,36.266666666666666,10.0,3.0,6.0,2.0,4.0,2.0,2.0,16.683333333333334,True,11.0,4.0,5.0,3.0,4.0,0.0,0.0,19.583333333333332,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,3.0,5.0,2.0,3.0,2.0,2.0,11.716666666666667,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.966666666666667,True,5.0,2.0,3.0,1.0,2.0,0.0,0.0,12.0,True,6.0,2.0,2.0,2.0,2.0,0.0,0.0,7.583333333333333,True
2003-04,Regular Season,0020300343,383,Kendall Gill,2003-12-16T00:00:00,CHI vs. ORL,W,29,13,17,2,2,1,2,30.4,2.0,1.0,4.0,0.0,0.0,0.0,0.0,7.6,True,27.0,12.0,13.0,2.0,2.0,1.0,2.0,22.8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833333333333333,True,2.0,1.0,4.0,0.0,0.0,0.0,0.0,7.316666666666666,True,17.0,7.0,7.0,2.0,2.0,1.0,2.0,12.0,True,10.0,5.0,6.0,0.0,0.0,0.0,0.0,10.8,True
2003-04,Regular Season,0020300343,2037,Jamal Crawford,2003-12-16T00:00:00,CHI vs. ORL,W,12,5,17,1,12,1,1,43.18333333333333,7.0,3.0,11.0,1.0,9.0,0.0,0.0,19.183333333333334,True,5.0,2.0,6.0,0.0,3.0,1.0,1.0,24.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,0.0,2.0,0.0,0.0,12.0,True,5.0,2.0,8.0,1.0,7.0,0.0,0.0,7.183333333333334,True,3.0,1.0,3.0,0.0,1.0,1.0,1.0,12.0,True,2.0,1.0,3.0,0.0,2.0,0.0,0.0,12.0,True
2003-04,Regular Season,0020300343,2033,Marcus Fizer,2003-12-16T00:00:00,CHI vs. ORL,W,10,5,15,0,0,0,0,30.166666666666668,2.0,1.0,3.0,0.0,0.0,0.0,0.0,7.716666666666667,True,8.0,4.0,12.0,0.0,0.0,0.0,0.0,22.45,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.7666666666666666,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.95,True,6.0,3.0,7.0,0.0,0.0,0.0,0.0,10.45,True,2.0,1.0,5.0,0.0,0.0,0.0,0.0,12.0,True
2003-04,Regular Season,0020300343,1944,Eddie Robinson,2003-12-16T00:00:00,CHI vs. ORL,W,10,5,10,0,0,0,0,20.233333333333334,10.0,5.0,10.0,0.0,0.0,0.0,0.0,20.233333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,3.0,5.0,0.0,0.0,0.0,0.0,12.0,True,4.0,2.0,5.0,0.0,0.0,0.0,0.0,8.233333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2003-04,Regular Season,0020300343,213,Antonio Davis,2003-12-16T00:00:00,CHI vs. ORL,W,5,2,4,0,0,1,2,34.06666666666667,3.0,1.0,2.0,0.0,0.0,1.0,2.0,18.7,True,2.0,1.0,2.0,0.0,0.0,0.0,0.0,15.366666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,1.0,0.0,0.0,1.0,2.0,10.65,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.05,True,2.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3666666666666667,True
2003-04,Regular Season,0020300343,966,Jerome Williams,2003-12-16T00:00:00,CHI vs. ORL,W,7,3,7,0,0,1,2,30.15,5.0,2.0,6.0,0.0,0.0,1.0,2.0,21.583333333333332,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.566666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.583333333333334,True,3.0,1.0,3.0,0.0,0.0,1.0,2.0,12.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7.016666666666667,True
2003-04,Regular Season,0020300343,1594,Rick Brunson,2003-12-16T00:00:00,CHI vs. ORL,W,5,2,5,1,1,0,0,9.75,3.0,1.0,2.0,1.0,1.0,0.0,0.0,5.333333333333333,True,2.0,1.0,3.0,0.0,0.0,0.0,0.0,4.416666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,1.0,2.0,1.0,1.0,0.0,0.0,5.333333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,0.0,0.0,0.0,0.0,4.416666666666667,True
2003-04,Regular Season,0020300343,2423,Chris Jefferies,2003-12-16T00:00:00,CHI vs. ORL,W,3,1,2,1,2,0,0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1.2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1.2,True
2003-04,Regular Season,0020300343,2669,Linton Johnson,2003-12-16T00:00:00,CHI vs. ORL,W,0,0,2,0,1,0,0,4.583333333333333,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.966666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6166666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.966666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6166666666666667,True
2003-04,Regular Season,0020300324,2037,Jamal Crawford,2003-12-13T00:00:00,CHI vs. IND,W,18,7,17,3,7,1,2,40.733333333333334,7.0,3.0,7.0,1.0,3.0,0.0,0.0,21.35,True,11.0,4.0,10.0,2.0,4.0,1.0,2.0,19.383333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,3.0,3.0,1.0,1.0,0.0,0.0,9.35,True,0.0,0.0,4.0,0.0,2.0,0.0,0.0,12.0,True,9.0,3.0,5.0,2.0,3.0,1.0,2.0,9.366666666666667,True,2.0,1.0,5.0,0.0,1.0,0.0,0.0,10.016666666666667,True
2003-04,Regular Season,0020300324,966,Jerome Williams,2003-12-13T00:00:00,CHI vs. IND,W,10,4,9,0,0,2,2,43.583333333333336,4.0,2.0,4.0,0.0,0.0,0.0,0.0,22.816666666666666,True,6.0,2.0,5.0,0.0,0.0,2.0,2.0,20.766666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,2.0,2.0,0.0,0.0,0.0,0.0,10.816666666666666,True,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,8.766666666666667,True,4.0,1.0,4.0,0.0,0.0,2.0,2.0,12.0,True
2003-04,Regular Season,0020300324,2033,Marcus Fizer,2003-12-13T00:00:00,CHI vs. IND,W,15,5,17,0,0,5,6,37.18333333333333,6.0,1.0,6.0,0.0,0.0,4.0,4.0,13.183333333333334,True,9.0,4.0,11.0,0.0,0.0,1.0,2.0,24.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.1833333333333333,True,4.0,0.0,4.0,0.0,0.0,4.0,4.0,12.0,True,4.0,2.0,6.0,0.0,0.0,0.0,0.0,12.0,True,5.0,2.0,5.0,0.0,0.0,1.0,2.0,12.0,True
2003-04,Regular Season,0020300324,2550,Kirk Hinrich,2003-12-13T00:00:00,CHI vs. IND,W,18,6,11,2,3,4,7,36.666666666666664,6.0,3.0,6.0,0.0,1.0,0.0,0.0,17.566666666666666,True,12.0,3.0,5.0,2.0,2.0,4.0,7.0,19.1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,2.0,4.0,0.0,1.0,0.0,0.0,12.0,True,2.0,1.0,2.0,0.0,0.0,0.0,0.0,5.566666666666666,True,10.0,2.0,2.0,2.0,2.0,4.0,6.0,12.0,True,2.0,1.0,3.0,0.0,0.0,0.0,1.0,7.1,True
2003-04,Regular Season,0020300324,213,Antonio Davis,2003-12-13T00:00:00,CHI vs. IND,W,10,5,12,0,0,0,0,34.266666666666666,8.0,4.0,9.0,0.0,0.0,0.0,0.0,17.766666666666666,True,2.0,1.0,3.0,0.0,0.0,0.0,0.0,16.5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,5.0,0.0,0.0,0.0,0.0,12.0,True,6.0,3.0,4.0,0.0,0.0,0.0,0.0,5.766666666666667,True,2.0,1.0,2.0,0.0,0.0,0.0,0.0,10.816666666666666,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.683333333333334,True
2003-04,Regular Season,0020300324,383,Kendall Gill,2003-12-13T00:00:00,CHI vs. IND,W,8,3,10,0,2,2,3,19.516666666666666,2.0,1.0,5.0,0.0,1.0,0.0,0.0,10.1,True,6.0,2.0,5.0,0.0,1.0,2.0,3.0,9.416666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.65,True,2.0,1.0,4.0,0.0,1.0,0.0,0.0,7.45,True,4.0,1.0,2.0,0.0,1.0,2.0,3.0,2.6333333333333333,True,2.0,1.0,3.0,0.0,0.0,0.0,0.0,6.783333333333333,True
2003-04,Regular Season,0020300324,2201,Eddy Curry,2003-12-13T00:00:00,CHI vs. IND,W,5,2,5,0,0,1,1,10.816666666666666,5.0,2.0,5.0,0.0,0.0,1.0,1.0,10.816666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,2.0,5.0,0.0,0.0,1.0,1.0,10.816666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2003-04,Regular Season,0020300324,2669,Linton Johnson,2003-12-13T00:00:00,CHI vs. IND,W,2,1,5,0,1,0,0,16.05,2.0,1.0,3.0,0.0,0.0,0.0,0.0,6.4,True,0.0,0.0,2.0,0.0,1.0,0.0,0.0,9.65,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1833333333333333,True,2.0,1.0,3.0,0.0,0.0,0.0,0.0,5.216666666666667,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.416666666666667,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.233333333333333,True
2003-04,Regular Season,0020300324,2423,Chris Jefferies,2003-12-13T00:00:00,CHI vs. IND,W,0,0,0,0,0,0,0,1.1833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1833333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1833333333333333,True
2003-04,Regular Season,0020300316,383,Kendall Gill,2003-12-12T00:00:00,CHI @ MIL,L,18,6,15,0,0,6,8,38.766666666666666,7.0,3.0,8.0,0.0,0.0,1.0,1.0,18.116666666666667,True,11.0,3.0,7.0,0.0,0.0,5.0,7.0,20.65,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,3.0,0.0,0.0,0.0,0.0,6.116666666666666,True,5.0,2.0,5.0,0.0,0.0,1.0,1.0,12.0,True,8.0,2.0,4.0,0.0,0.0,4.0,5.0,12.0,True,3.0,1.0,3.0,0.0,0.0,1.0,2.0,8.65,True
2003-04,Regular Season,0020300316,2037,Jamal Crawford,2003-12-12T00:00:00,CHI @ MIL,L,9,4,12,1,2,0,0,33.583333333333336,4.0,2.0,5.0,0.0,0.0,0.0,0.0,18.583333333333332,True,5.0,2.0,7.0,1.0,2.0,0.0,0.0,15.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,True,2.0,1.0,3.0,0.0,0.0,0.0,0.0,6.583333333333333,True,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.683333333333334,True,5.0,2.0,4.0,1.0,2.0,0.0,0.0,7.316666666666666,True
2003-04,Regular Season,0020300316,2550,Kirk Hinrich,2003-12-12T00:00:00,CHI @ MIL,L,17,5,7,4,5,3,3,30.94333333333333,3.0,1.0,2.0,1.0,2.0,0.0,0.0,12.743333333333334,True,14.0,4.0,5.0,3.0,3.0,3.0,3.0,18.2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,True,3.0,1.0,2.0,1.0,2.0,0.0,0.0,5.443333333333333,True,11.0,3.0,3.0,2.0,2.0,3.0,3.0,6.2,True,3.0,1.0,2.0,1.0,1.0,0.0,0.0,12.0,True
2003-04,Regular Season,0020300316,2033,Marcus Fizer,2003-12-12T00:00:00,CHI @ MIL,L,19,8,16,0,0,3,6,30.06833333333333,13.0,6.0,12.0,0.0,0.0,1.0,2.0,13.833333333333334,True,6.0,2.0,4.0,0.0,0.0,2.0,4.0,16.235,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,2.0,5.0,0.0,0.0,1.0,2.0,5.883333333333334,True,8.0,4.0,7.0,0.0,0.0,0.0,0.0,7.95,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235,True,6.0,2.0,4.0,0.0,0.0,2.0,4.0,12.0,True
2003-04,Regular Season,0020300316,2201,Eddy Curry,2003-12-12T00:00:00,CHI @ MIL,L,12,4,8,0,0,4,5,33.25,7.0,3.0,4.0,0.0,0.0,1.0,2.0,13.883333333333333,True,5.0,1.0,4.0,0.0,0.0,3.0,3.0,19.366666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,1.0,1.0,0.0,0.0,1.0,2.0,9.833333333333334,True,4.0,2.0,3.0,0.0,0.0,0.0,0.0,4.05,True,5.0,1.0,2.0,0.0,0.0,3.0,3.0,12.0,True,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.366666666666666,True
2003-04,Regular Season,0020300316,213,Antonio Davis,2003-12-12T00:00:00,CHI @ MIL,L,9,4,9,0,0,1,2,37.29833333333333,5.0,2.0,5.0,0.0,0.0,1.0,2.0,20.958333333333332,True,4.0,2.0,4.0,0.0,0.0,0.0,0.0,16.34,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,1.0,3.0,0.0,0.0,1.0,2.0,9.266666666666667,True,2.0,1.0,2.0,0.0,0.0,0.0,0.0,11.691666666666666,True,4.0,2.0,3.0,0.0,0.0,0.0,0.0,9.2,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.14,True
2003-04,Regular Season,0020300316,966,Jerome Williams,2003-12-12T00:00:00,CHI @ MIL,L,11,5,7,0,0,1,1,21.458333333333332,7.0,3.0,4.0,0.0,0.0,1.0,1.0,13.131666666666666,True,4.0,2.0,3.0,0.0,0.0,0.0,0.0,8.326666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.9,True,7.0,3.0,3.0,0.0,0.0,1.0,1.0,8.231666666666667,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.8,True,2.0,1.0,2.0,0.0,0.0,0.0,0.0,5.526666666666666,True
2003-04,Regular Season,0020300316,2669,Linton Johnson,2003-12-12T00:00:00,CHI @ MIL,L,0,0,2,0,0,0,0,11.948333333333334,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.066666666666666,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.881666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3666666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.881666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2003-04,Regular Season,0020300316,1944,Eddie Robinson,2003-12-12T00:00:00,CHI @ MIL,L,0,0,0,0,0,0,0,2.683333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.683333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.683333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2003-04,Regular Season,0020300287,2037,Jamal Crawford,2003-12-08T00:00:00,CHI vs. SAS,L,26,11,26,2,7,2,3,42.266666666666666,12.0,5.0,12.0,1.0,3.0,1.0,1.0,18.266666666666666,True,14.0,6.0,14.0,1.0,4.0,1.0,2.0,24.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,3.0,8.0,1.0,2.0,1.0,1.0,12.0,True,4.0,2.0,4.0,0.0,1.0,0.0,0.0,6.266666666666667,True,10.0,4.0,9.0,1.0,2.0,1.0,2.0,12.0,True,4.0,2.0,5.0,0.0,2.0,0.0,0.0,12.0,True
2003-04,Regular Season,0020300287,213,Antonio Davis,2003-12-08T00:00:00,CHI vs. SAS,L,16,6,11,0,0,4,6,38.85,10.0,3.0,6.0,0.0,0.0,4.0,6.0,18.433333333333334,True,6.0,3.0,5.0,0.0,0.0,0.0,0.0,20.416666666666668,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,2.0,3.0,0.0,0.0,1.0,2.0,9.3,True,5.0,1.0,3.0,0.0,0.0,3.0,4.0,9.133333333333333,True,4.0,2.0,3.0,0.0,0.0,0.0,0.0,12.0,True,2.0,1.0,2.0,0.0,0.0,0.0,0.0,8.416666666666666,True
2003-04,Regular Season,0020300287,2201,Eddy Curry,2003-12-08T00:00:00,CHI vs. SAS,L,16,4,10,0,0,8,9,32.03333333333333,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.366666666666667,True,16.0,4.0,6.0,0.0,0.0,8.0,9.0,16.666666666666668,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.733333333333333,True,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.633333333333334,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.666666666666667,True,16.0,4.0,5.0,0.0,0.0,8.0,9.0,12.0,True
2003-04,Regular Season,0020300287,1944,Eddie Robinson,2003-12-08T00:00:00,CHI vs. SAS,L,9,4,8,0,0,1,1,31.95,6.0,3.0,5.0,0.0,0.0,0.0,0.0,15.716666666666667,True,3.0,1.0,3.0,0.0,0.0,1.0,1.0,16.233333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.716666666666667,True,4.0,2.0,3.0,0.0,0.0,0.0,0.0,12.0,True,3.0,1.0,2.0,0.0,0.0,1.0,1.0,7.333333333333333,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.9,True
2003-04,Regular Season,0020300287,383,Kendall Gill,2003-12-08T00:00:00,CHI vs. SAS,L,10,2,9,0,0,6,6,26.216666666666665,8.0,2.0,7.0,0.0,0.0,4.0,4.0,18.45,True,2.0,0.0,2.0,0.0,0.0,2.0,2.0,7.766666666666667,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,1.0,4.0,0.0,0.0,0.0,0.0,9.3,True,6.0,1.0,3.0,0.0,0.0,4.0,4.0,9.15,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.666666666666667,True,2.0,0.0,1.0,0.0,0.0,2.0,2.0,3.1,True
2003-04,Regular Season,0020300287,2550,Kirk Hinrich,2003-12-08T00:00:00,CHI vs. SAS,L,0,0,1,0,1,0,0,30.128333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.283333333333333,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.845,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.583333333333334,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,True,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.511666666666667,True
2003-04,Regular Season,0020300287,916,Corie Blount,2003-12-08T00:00:00,CHI vs. SAS,L,2,1,1,0,0,0,0,6.2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2666666666666666,True,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.933333333333333,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2003-04,Regular Season,0020300287,966,Jerome Williams,2003-12-08T00:00:00,CHI vs. SAS,L,3,0,4,0,0,3,4,19.405,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,True,3.0,0.0,2.0,0.0,0.0,3.0,4.0,11.405,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,True,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.3,True,1.0,0.0,1.0,0.0,0.0,1.0,2.0,7.333333333333333,True,2.0,0.0,1.0,0.0,0.0,2.0,2.0,4.071666666666666,True
