game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url,source_opponent,franchise
20600117,2006-11-16,CHI @ HOU,L,100,-1,2007,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
20600105,2006-11-14,CHI @ DAL,L,99,-12,2007,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
20600086,2006-11-11,CHI vs. IND,W,89,9,2007,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20600069,2006-11-09,CHI @ CLE,L,94,-19,2007,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
20600047,2006-11-06,CHI vs. MIL,W,110,25,2007,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
20600026,2006-11-03,CHI vs. SAC,L,88,-1,2007,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
20600005,2006-11-01,CHI @ ORL,L,94,-15,2007,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
20600001,2006-10-31,CHI @ MIA,W,108,42,2007,https://www.nba.com/stats/teams/boxscores?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
20701225,2008-04-16,CHI vs. TOR,W,107,10,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20701207,2008-04-14,CHI @ MIL,W,151,16,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
20701200,2008-04-13,CHI vs. ORL,L,84,-20,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
20701179,2008-04-11,CHI vs. CLE,W,100,5,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
20701167,2008-04-09,CHI @ ORL,L,83,-32,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
20701155,2008-04-08,CHI @ MIA,L,88,-7,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
20701141,2008-04-05,CHI vs. WAS,L,87,-12,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
20701123,2008-04-03,CHI @ CLE,W,101,3,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
20701109,2008-04-01,CHI vs. BOS,L,92,-14,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
20701086,2008-03-29,CHI vs. MIL,W,114,3,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
20701077,2008-03-28,CHI @ ATL,L,103,-3,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
20701060,2008-03-26,CHI @ PHI,L,99,-22,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
20701054,2008-03-25,CHI vs. ATL,W,103,9,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
20701035,2008-03-22,CHI vs. IND,L,101,-7,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20701016,2008-03-20,CHI vs. SAS,L,80,-22,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,SAS,SAS
20701001,2008-03-18,CHI vs. NJN,W,112,16,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
20700995,2008-03-17,CHI @ NOH,L,97,-11,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NOH,NOP
20700971,2008-03-14,CHI vs. PHI,L,106,-4,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
20700949,2008-03-11,CHI vs. UTA,W,108,12,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,UTA,UTA
20700937,2008-03-09,CHI @ DET,L,109,-7,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20700917,2008-03-07,CHI @ BOS,L,93,-23,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
20700909,2008-03-06,CHI vs. CLE,W,107,11,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
20700893,2008-03-04,CHI vs. MEM,W,112,15,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MEM,MEM
20700875,2008-03-02,CHI @ CLE,L,86,-9,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
20700862,2008-02-29,CHI vs. WAS,L,91,-6,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
20700848,2008-02-27,CHI @ IND,W,113,6,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20700833,2008-02-25,CHI @ DAL,L,94,-8,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
20700829,2008-02-24,CHI @ HOU,L,97,-13,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
20700809,2008-02-22,CHI vs. DEN,W,135,14,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
20700793,2008-02-20,CHI @ NJN,L,102,-8,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
20700778,2008-02-14,CHI vs. MIA,W,99,7,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
20700763,2008-02-12,CHI vs. NOH,L,86,-14,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NOH,NOP
20700742,2008-02-09,CHI @ UTA,L,87,-10,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,UTA,UTA
20700725,2008-02-07,CHI @ GSW,W,114,6,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
20700722,2008-02-06,CHI @ POR,L,97,-3,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
20700706,2008-02-04,CHI @ SEA,W,118,10,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,SEA,OKC
20700694,2008-02-02,CHI @ SAC,L,101,-4,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
20700670,2008-01-30,CHI @ MIN,L,67,-16,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIN,MIN
20700660,2008-01-29,CHI vs. MIN,W,96,11,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIN,MIN
20700642,2008-01-27,CHI vs. PHX,L,77,-11,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,PHX,PHX
20700632,2008-01-25,CHI vs. CHA,L,77,-13,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
20700617,2008-01-23,CHI vs. IND,W,108,13,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20700604,2008-01-21,CHI @ MEM,L,90,-14,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MEM,MEM
20700588,2008-01-19,CHI vs. DET,W,97,16,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20700582,2008-01-18,CHI vs. GSW,L,111,-8,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
20700564,2008-01-16,CHI @ MIA,W,126,30,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
20700555,2008-01-15,CHI @ ORL,L,88,-14,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
20700542,2008-01-13,CHI @ ATL,L,84,-21,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
20700523,2008-01-11,CHI @ PHI,W,100,3,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
20700506,2008-01-08,CHI vs. NYK,L,100,-5,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
20700486,2008-01-05,CHI vs. SAC,W,94,1,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
20700469,2008-01-03,CHI vs. POR,L,109,-6,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
20700458,2008-01-02,CHI @ CHA,W,109,12,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
20700450,2007-12-31,CHI vs. ORL,L,110,-2,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
20700443,2007-12-30,CHI @ NYK,W,100,17,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
20700427,2007-12-28,CHI vs. MIL,W,103,4,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
20700414,2007-12-26,CHI @ SAS,L,79,-15,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,SAS,SAS
20700396,2007-12-22,CHI vs. HOU,L,98,-18,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
20700381,2007-12-21,CHI @ BOS,L,82,-25,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
20700365,2007-12-19,CHI @ WAS,W,95,11,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
20700363,2007-12-18,CHI vs. LAL,L,91,-12,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,LAL,LAL
20700335,2007-12-14,CHI vs. NYK,W,101,5,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
20700317,2007-12-12,CHI @ IND,L,102,-15,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20700311,2007-12-11,CHI vs. SEA,W,123,27,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,SEA,OKC
20700291,2007-12-08,CHI vs. BOS,L,81,-11,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
20700279,2007-12-07,CHI @ DET,W,98,7,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20700265,2007-12-05,CHI @ CHA,W,91,9,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
20700253,2007-12-03,CHI vs. DAL,L,98,-5,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
20700239,2007-12-01,CHI vs. CHA,W,111,16,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
20700208,2007-11-27,CHI vs. ATL,W,90,12,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
20700192,2007-11-25,CHI @ TOR,L,78,-15,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20700182,2007-11-24,CHI @ NYK,L,78,-7,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
20700155,2007-11-20,CHI @ DEN,L,91,-21,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
20700144,2007-11-18,CHI @ LAL,L,78,-28,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,LAL,LAL
20700140,2007-11-17,CHI @ LAC,W,92,19,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
20700118,2007-11-15,CHI @ PHX,L,102,-10,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,PHX,PHX
20700082,2007-11-10,CHI vs. TOR,L,71,-30,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20700064,2007-11-08,CHI vs. DET,W,97,4,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20700049,2007-11-06,CHI vs. LAC,L,91,-6,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
20700031,2007-11-03,CHI @ MIL,L,72,-6,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
20700024,2007-11-02,CHI vs. PHI,L,85,-11,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
20700007,2007-10-31,CHI @ NJN,L,103,-9,2008,https://www.nba.com/stats/teams/boxscores?Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
20801218,2009-04-15,CHI vs. TOR,L,98,-11,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20801204,2009-04-13,CHI @ DET,W,91,3,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20801192,2009-04-11,CHI vs. CHA,W,113,7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
20801173,2009-04-09,CHI vs. PHI,W,113,14,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
20801158,2009-04-07,CHI vs. NYK,W,110,7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
20801136,2009-04-04,CHI vs. NJN,W,103,9,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
20801106,2009-03-31,CHI @ IND,L,105,-2,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20801094,2009-03-29,CHI @ TOR,L,129,-5,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20801083,2009-03-28,CHI vs. IND,W,112,6,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20801071,2009-03-26,CHI vs. MIA,W,106,19,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
20801055,2009-03-24,CHI vs. DET,W,99,8,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20801049,2009-03-23,CHI @ WAS,W,101,2,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
20801038,2009-03-21,CHI vs. LAL,L,109,-8,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,LAL,LAL
20801016,2009-03-18,CHI @ OKC,W,103,7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,OKC,OKC
20801003,2009-03-17,CHI vs. BOS,W,127,6,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
20800981,2009-03-14,CHI vs. NOH,W,97,18,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,NOH,NOP
20800969,2009-03-13,CHI @ PHI,L,101,-3,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
20800956,2009-03-11,CHI @ ORL,L,79,-28,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
20800945,2009-03-09,CHI @ MIA,L,127,-3,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
20800922,2009-03-06,CHI vs. MIL,W,117,15,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
20800910,2009-03-04,CHI vs. GSW,W,110,22,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
20800897,2009-03-03,CHI @ CHA,L,80,-16,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
20800879,2009-02-28,CHI vs. HOU,W,105,3,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
20800865,2009-02-27,CHI @ WAS,L,90,-23,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
20800852,2009-02-25,CHI @ NJN,L,99,-12,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
20800845,2009-02-24,CHI vs. ORL,W,120,18,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
20800827,2009-02-22,CHI @ IND,L,91,-7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
20800816,2009-02-20,CHI vs. DEN,W,116,17,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
20800801,2009-02-18,CHI @ MIL,W,113,9,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
20800785,2009-02-12,CHI vs. MIA,L,93,-2,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
20800769,2009-02-10,CHI vs. DET,W,107,5,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
20800747,2009-02-07,CHI @ DAL,L,114,-1,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
20800727,2009-02-04,CHI @ NOH,W,107,14,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,NOH,NOP
20800718,2009-02-03,CHI @ HOU,L,100,-7,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
20800700,2009-01-31,CHI @ PHX,W,122,11,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,PHX,PHX
20800691,2009-01-30,CHI @ SAC,W,109,21,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
20800678,2009-01-28,CHI @ LAC,W,95,20,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
20800652,2009-01-25,CHI @ MIN,L,108,-1,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,MIN,MIN
20800636,2009-01-23,CHI vs. TOR,L,94,-20,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20800613,2009-01-20,CHI vs. ATL,L,102,-3,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
20800601,2009-01-19,CHI @ NYK,L,98,-4,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
20800594,2009-01-17,CHI vs. SAS,L,87,-5,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,SAS,SAS
20800578,2009-01-15,CHI vs. CLE,W,102,9,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
20800568,2009-01-14,CHI @ TOR,W,102,4,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
20800557,2009-01-12,CHI vs. POR,L,95,-14,2009,https://www.nba.com/stats/teams/boxscores?Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
