season_end_year,season,player_id,player,games,minutes,points,team_games,team_points,player_source_url,team_source_url,minutes_per_game,points_per_game,points_per_36,qualified
2018,2017–18,1628469,Antonio Blakeney,19,313.9,151,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,16.521052631578947,7.947368421052632,17.31761707550175,False
2019,2018–19,201577,Robin Lopez,74,1605.6816666666666,704,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,21.6984009009009,9.513513513513514,15.783950533989199,True
2019,2018–19,203200,Justin Holiday,38,1324.63,440,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,34.85868421052632,11.578947368421053,11.958056211923328,False
2019,2018–19,203490,Otto Porter Jr.,15,492.3433333333333,262,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,32.82288888888889,17.466666666666665,19.15736308673487,False
2019,2018–19,203897,Zach LaVine,63,2170.855,1492,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,34.458015873015874,23.682539682539684,24.742325028617756,True
2019,2018–19,203953,Jabari Parker,39,1042.0383333333334,556,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,26.718931623931628,14.256410256410257,19.208506404914726,False
2019,2018–19,203960,JaKarr Sampson,4,127.26666666666668,80,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,31.81666666666667,20.0,22.629649030906233,False
2019,2018–19,1626166,Cameron Payne,31,536.1683333333333,176,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,17.29575268817204,5.67741935483871,11.81718427981262,False
2019,2018–19,1626171,Bobby Portis Jr.,22,530.5216666666666,310,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,24.11462121212121,14.090909090909092,21.035898628079913,False
2019,2018–19,1626245,Cristiano Felicio,60,746.3966666666666,240,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,12.439944444444444,4.0,11.575614396277224,False
2019,2018–19,1627215,Walt Lemon Jr.,6,167.15,86,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,27.858333333333334,14.333333333333334,18.52228537241998,False
2019,2018–19,1627739,Kris Dunn,46,1389.3533333333332,519,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,30.20333333333333,11.282608695652174,13.447982994486644,False
2019,2018–19,1627755,Tyler Ulis,1,0.8283333333333334,0,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,0.8283333333333334,0.0,0.0,False
2019,2018–19,1627782,Wayne Selden,43,983.81,342,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,22.879302325581396,7.953488372093023,12.51461156117543,False
2019,2018–19,1627789,Timothe Luwawu-Cabarrot,29,546.4483333333334,196,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,18.843045977011496,6.758620689655173,12.912474189386614,False
2019,2018–19,1627853,Ryan Arcidiacono,81,1961.3,544,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,24.21358024691358,6.716049382716049,9.98521388874726,True
2019,2018–19,1627885,Shaquille Harrison,73,1429.97,474,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,19.588630136986303,6.493150684931507,11.933117477989049,False
2019,2018–19,1628374,Lauri Markkanen,52,1682.128333333333,974,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,32.34862179487179,18.73076923076923,20.84502074257117,True
2019,2018–19,1628469,Antonio Blakeney,57,829.0366666666666,418,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,14.544502923976607,7.333333333333333,18.151187522867907,False
2019,2018–19,1628959,Rawle Alkins,10,120.35333333333334,37,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,12.035333333333334,3.7,11.067412618401372,False
2019,2018–19,1628976,Wendell Carter Jr.,44,1109.8,455,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,25.222727272727273,10.340909090909092,14.759416111010994,False
2019,2018–19,1628990,Chandler Hutchison,44,894.615,229,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,20.33215909090909,5.204545454545454,9.215137237806207,False
2019,2018–19,1629102,Brandon Sampson,14,214.305,71,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,15.307500000000001,5.071428571428571,11.926926576608103,False
2020,2019–20,201152,Thaddeus Young,64,1590.6616666666666,659,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,24.854088541666666,10.296875,14.91454813877244,True
2020,2019–20,203107,Tomas Satoransky,65,1877.9383333333333,644,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,28.891358974358972,9.907692307692308,12.345453302957232,True
2020,2019–20,203490,Otto Porter Jr.,14,330.78,167,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,23.627142857142854,11.928571428571429,18.17522220206784,False
2020,2019–20,203897,Zach LaVine,60,2085.41,1530,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,34.75683333333333,25.5,26.412072446185643,True
2020,2019–20,1626245,Cristiano Felicio,22,385.71666666666664,86,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,17.532575757575756,3.909090909090909,8.02661711964741,False
2020,2019–20,1627739,Kris Dunn,51,1268.62,373,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,24.87490196078431,7.313725490196078,10.584729863946652,True
2020,2019–20,1627756,Denzel Valentine,36,487.895,246,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,13.552638888888888,6.833333333333333,18.151446520255384,False
2020,2019–20,1627853,Ryan Arcidiacono,58,929.9733333333334,261,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,16.034022988505747,4.5,10.10351551298962,False
2020,2019–20,1627885,Shaquille Harrison,43,484.3516666666667,209,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,11.263992248062015,4.8604651162790695,15.53416766743172,False
2020,2019–20,1628374,Lauri Markkanen,50,1491.5783333333334,737,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,29.831566666666667,14.74,17.78786900229846,True
2020,2019–20,1628436,Luke Kornet,36,558.5433333333333,215,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,15.515092592592591,5.972222222222222,13.857474502127559,False
2020,2019–20,1628976,Wendell Carter Jr.,43,1255.7866666666666,484,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,29.204341085271317,11.255813953488373,13.874968147456045,False
2020,2019–20,1628990,Chandler Hutchison,28,526.7916666666666,218,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,18.813988095238095,7.785714285714286,14.897729969152891,False
2020,2019–20,1629622,Max Strus,2,6.233333333333333,5,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,3.1166666666666667,2.5,28.87700534759358,False
2020,2019–20,1629632,Coby White,65,1674.0,859,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,25.753846153846155,13.215384615384615,18.473118279569892,True
2020,2019–20,1629655,Daniel Gafford,43,609.0533333333333,220,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,14.164031007751937,5.116279069767442,13.003787298320892,False
2020,2019–20,1629690,Adam Mokoka,11,111.66666666666669,32,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,10.151515151515154,2.909090909090909,10.31641791044776,False
2021,2020–21,201152,Thaddeus Young,68,1652.195,823,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,24.296985294117647,12.102941176470589,17.93250796667464,True
2021,2020–21,202066,Garrett Temple,56,1528.24,423,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,27.29,7.553571428571429,9.964403496832958,True
2021,2020–21,202329,Al-Farouq Aminu,6,67.41666666666667,9,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,11.236111111111112,1.5,4.805933250927071,False
2021,2020–21,202696,Nikola Vučević,26,847.7166666666667,559,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,32.60448717948718,21.5,23.73906375951084,False
2021,2020–21,203107,Tomas Satoransky,58,1306.555,447,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,22.526810344827588,7.706896551724138,12.31635866840661,True
2021,2020–21,203490,Otto Porter Jr.,25,540.3033333333333,247,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,21.612133333333333,9.88,16.457422065383028,False
