player_id,player_name,season,gp,fgm,fga,fg3m,pts,efg_pct,league_efg_pct,relative_efg_pp,fga_per_game,pts_per_game
1630188,Jalen Smith,2025-26,53,1,11,1.0,3,13.636363636363637,45.86236342111903,-32.22599978475539,0.20754716981132076,0.05660377358490566
1631207,Dalen Terry,2025-26,34,1,8,1.0,3,18.75,45.86236342111903,-27.112363421119028,0.23529411764705882,0.08823529411764706
1631338,Mouhamadou Gueye,2025-26,2,1,1,1.0,3,150.0,45.86236342111903,104.13763657888097,0.5,1.5
201858,Cartier Martin,2013-14,6,1,2,0.0,2,50.0,41.826373905317936,8.173626094682064,0.3333333333333333,0.3333333333333333
1737,Nazr Mohammed,2014-15,23,1,3,,2,33.333333333333336,41.804554985778644,-8.471221652445308,0.13043478260869565,0.08695652173913043
1626245,Cristiano Felicio,2018-19,60,1,3,0.0,2,33.333333333333336,43.77332130793853,-10.439987974605195,0.05,0.03333333333333333
1628436,Luke Kornet,2019-20,36,1,11,0.0,2,9.090909090909092,44.60663139185683,-35.515722300947736,0.3055555555555556,0.05555555555555555
1629750,Javonte Green,2020-21,16,1,1,0.0,2,100.0,45.71173913914315,54.28826086085685,0.0625,0.125
1628396,Tony Bradley,2021-22,55,1,2,,2,50.0,44.56810631229236,5.4318936877076425,0.03636363636363636,0.03636363636363636
1630644,Mac McClung,2021-22,1,1,1,,2,100.0,44.56810631229236,55.43189368770764,1.0,2.0
203083,Andre Drummond,2022-23,67,1,2,0.0,2,50.0,46.29966991937375,3.7003300806262516,0.029850746268656716,0.029850746268656716
203083,Andre Drummond,2023-24,79,1,2,0.0,2,50.0,46.340288329689066,3.6597116703109336,0.02531645569620253,0.02531645569620253
200758,Ronnie Brewer,2013-14,1,0,0,,0,,41.826373905317936,,0.0,0.0
200811,Lou Amundson,2013-14,1,0,0,,0,,41.826373905317936,,0.0,0.0
202363,Jarvis Varnado,2013-14,1,0,0,,0,,41.826373905317936,,0.0,0.0
203129,Tornike Shengelia,2013-14,9,0,0,,0,,41.826373905317936,,0.0,0.0
203513,Erik Murphy,2013-14,24,0,4,0.0,0,0.0,41.826373905317936,-41.826373905317936,0.16666666666666666,0.0
203946,Cameron Bairstow,2014-15,18,0,1,,0,0.0,41.804554985778644,-41.804554985778644,0.05555555555555555,0.0
201149,Joakim Noah,2015-16,29,0,2,0.0,0,0.0,42.290779302729135,-42.290779302729135,0.06896551724137931,0.0
203946,Cameron Bairstow,2015-16,18,0,2,0.0,0,0.0,42.290779302729135,-42.290779302729135,0.1111111111111111,0.0
1626245,Cristiano Felicio,2015-16,31,0,2,0.0,0,0.0,42.290779302729135,-42.290779302729135,0.06451612903225806,0.0
203530,Joffrey Lauvergne,2016-17,20,0,5,0.0,0,0.0,43.65074776441566,-43.65074776441566,0.25,0.0
1626154,RJ Hunter,2016-17,3,0,0,0.0,0,,43.65074776441566,,0.0,0.0
201600,Omer Asik,2017-18,4,0,0,,0,,43.87359587559035,,0.0,0.0
202347,Quincy Pondexter,2017-18,23,0,9,0.0,0,0.0,43.87359587559035,-43.87359587559035,0.391304347826087,0.0
204067,Jarell Eddie,2017-18,1,0,1,0.0,0,0.0,43.87359587559035,-43.87359587559035,1.0,0.0
1627755,Tyler Ulis,2018-19,1,0,0,,0,,43.77332130793853,,0.0,0.0
1628959,Rawle Alkins,2018-19,10,0,6,0.0,0,0.0,43.77332130793853,-43.77332130793853,0.6,0.0
1626245,Cristiano Felicio,2019-20,22,0,1,0.0,0,0.0,44.60663139185683,-44.60663139185683,0.045454545454545456,0.0
1629622,Max Strus,2019-20,2,0,0,0.0,0,,44.60663139185683,,0.0,0.0
1629655,Daniel Gafford,2019-20,43,0,0,,0,,44.60663139185683,,0.0,0.0
1629690,Adam Mokoka,2019-20,11,0,0,0.0,0,,44.60663139185683,,0.0,0.0
202329,Al-Farouq Aminu,2020-21,6,0,1,0.0,0,0.0,45.71173913914315,-45.71173913914315,0.16666666666666666,0.0
1626245,Cristiano Felicio,2020-21,18,0,1,0.0,0,0.0,45.71173913914315,-45.71173913914315,0.05555555555555555,0.0
1628436,Luke Kornet,2020-21,13,0,0,0.0,0,,45.71173913914315,,0.0,0.0
1628990,Chandler Hutchison,2020-21,7,0,4,0.0,0,0.0,45.71173913914315,-45.71173913914315,0.5714285714285714,0.0
1629655,Daniel Gafford,2020-21,31,0,0,,0,,45.71173913914315,,0.0,0.0
1629690,Adam Mokoka,2020-21,14,0,2,0.0,0,0.0,45.71173913914315,-45.71173913914315,0.14285714285714285,0.0
1628395,Jordan Bell,2021-22,1,0,0,,0,,44.56810631229236,,0.0,0.0
1628993,Alize Johnson,2021-22,16,0,1,0.0,0,0.0,44.56810631229236,-44.56810631229236,0.0625,0.0
1629076,Tyler Cook,2021-22,20,0,0,,0,,44.56810631229236,,0.0,0.0
1629653,Devon Dotson,2021-22,11,0,3,0.0,0,0.0,44.56810631229236,-44.56810631229236,0.2727272727272727,0.0
1630250,Marko Simonovic,2021-22,9,0,0,0.0,0,,44.56810631229236,,0.0,0.0
1628396,Tony Bradley,2022-23,12,0,0,0.0,0,,46.29966991937375,,0.0,0.0
1630250,Marko Simonovic,2022-23,7,0,0,0.0,0,,46.29966991937375,,0.0,0.0
1630678,Terry Taylor,2022-23,5,0,0,0.0,0,,46.29966991937375,,0.0,0.0
1630792,Malcolm Hill,2022-23,5,0,0,0.0,0,,46.29966991937375,,0.0,0.0
1629750,Javonte Green,2023-24,9,0,2,0.0,0,0.0,46.340288329689066,-46.340288329689066,0.2222222222222222,0.0
1630678,Terry Taylor,2023-24,31,0,1,0.0,0,0.0,46.340288329689066,-46.340288329689066,0.03225806451612903,0.0
1630929,Henri Drell,2023-24,4,0,0,0.0,0,,46.340288329689066,,0.0,0.0
1641763,Julian Phillips,2023-24,40,0,0,0.0,0,,46.340288329689066,,0.0,0.0
1641766,Adama Sanogo,2023-24,9,0,0,,0,,46.340288329689066,,0.0,0.0
1641847,Andrew Funk,2023-24,5,0,0,0.0,0,,46.340288329689066,,0.0,0.0
1630604,E.J. Liddell,2024-25,12,0,1,0.0,0,0.0,45.88246943809301,-45.88246943809301,0.08333333333333333,0.0
1641763,Julian Phillips,2024-25,79,0,5,0.0,0,0.0,45.88246943809301,-45.88246943809301,0.06329113924050633,0.0
1641766,Adama Sanogo,2024-25,4,0,0,,0,,45.88246943809301,,0.0,0.0
1641801,Emanuel Miller,2024-25,6,0,0,0.0,0,,45.88246943809301,,0.0,0.0
1642443,Jahmir Young,2024-25,6,0,0,0.0,0,,45.88246943809301,,0.0,0.0
1628380,Zach Collins,2025-26,10,0,2,0.0,0,0.0,45.86236342111903,-45.86236342111903,0.2,0.0
1630208,Nick Richards,2025-26,20,0,1,0.0,0,0.0,45.86236342111903,-45.86236342111903,0.05,0.0
1641763,Julian Phillips,2025-26,35,0,2,0.0,0,0.0,45.86236342111903,-45.86236342111903,0.05714285714285714,0.0
1641801,Emanuel Miller,2025-26,5,0,0,0.0,0,,45.86236342111903,,0.0,0.0
1642280,Trentyn Flowers,2025-26,2,0,0,0.0,0,,45.86236342111903,,0.0,0.0
1642855,Noa Essengue,2025-26,2,0,0,0.0,0,,45.86236342111903,,0.0,0.0
1642950,Lachlan Olbrich,2025-26,37,0,2,0.0,0,0.0,45.86236342111903,-45.86236342111903,0.05405405405405406,0.0
